user_ID,Age,Gender,Education Level,Job Title,Years of Experience,Salary
U3462,39.0,m,E03,J105,10.0,105000.0
U3463,31.0,m,E01,J102,2.0,35000.0
U3464,44.0,f,E04,J171,13.0,135000.0
U3465,28.0,m,E02,J064,4.0,65000.0
U3466,32.0,f,E03,J134,6.0,80000.0
U3467,45.0,m,E04,J171,14.0,140000.0
U3468,26.0,f,E02,J088,2.0,45000.0
U3469,38.0,m,E03,J105,8.0,95000.0
U3470,27.0,f,E01,J102,1.0,32000.0
U3471,33.0,m,E02,J064,5.0,70000.0
U3472,42.0,f,E03,J171,12.0,120000.0
U3473,29.0,m,E03,J134,4.0,70000.0
U3474,36.0,f,E03,J064,7.0,85000.0
U3475,30.0,m,E01,J138,2.0,33000.0
U3476,43.0,f,E04,J134,15.0,150000.0
U3477,34.0,m,E02,J088,3.0,50000.0
U3478,25.0,f,E03,J102,1.0,32000.0
U3479,37.0,m,E04,J171,11.0,115000.0
U3480,24.0,f,E02,J064,1.0,40000.0
U3481,39.0,m,E03,J105,10.0,105000.0
U3482,31.0,m,E01,J102,2.0,35000.0
U3483,44.0,f,E04,J171,13.0,135000.0
U3484,28.0,m,E02,J064,4.0,65000.0
U3485,32.0,f,E03,J134,6.0,80000.0
U3486,45.0,m,E04,J171,14.0,140000.0
U3487,26.0,f,E02,J088,2.0,45000.0
U3488,38.0,m,E03,J105,8.0,95000.0
U3489,27.0,f,E01,J102,1.0,32000.0
U3490,33.0,m,E02,J064,5.0,70000.0
U3491,42.0,f,E03,J171,12.0,120000.0
U3492,29.0,m,E03,J134,4.0,70000.0
U3493,36.0,f,E03,J064,7.0,85000.0
U3494,30.0,m,E01,J138,2.0,33000.0
U3495,43.0,f,E04,J134,15.0,150000.0
U3496,34.0,m,E02,J088,3.0,50000.0
U3497,25.0,f,E03,J102,1.0,32000.0
U3498,37.0,m,E04,J171,11.0,115000.0
U3499,24.0,f,E02,J064,1.0,40000.0
U3500,39.0,m,E03,J105,10.0,105000.0
U3501,31.0,m,E01,J102,2.0,35000.0
U3502,44.0,f,E04,J171,13.0,135000.0
U3503,28.0,m,E02,J064,4.0,65000.0
U3504,32.0,f,E03,J134,6.0,80000.0
U3505,45.0,m,E04,J171,14.0,140000.0
U3506,26.0,f,E02,J088,2.0,45000.0
U3507,38.0,m,E03,J105,8.0,95000.0
U3508,27.0,f,E01,J102,1.0,32000.0
U3509,33.0,m,E02,J064,5.0,70000.0
U3510,42.0,f,E03,J171,12.0,120000.0
U3511,29.0,m,E03,J134,4.0,70000.0
U3512,36.0,f,E03,J064,7.0,85000.0
U3513,30.0,m,E01,J138,2.0,33000.0
U3514,43.0,f,E04,J134,15.0,150000.0
U3515,34.0,m,E02,J088,3.0,50000.0
U3516,25.0,f,E03,J102,1.0,32000.0
U3517,37.0,m,E04,J171,11.0,115000.0
U3518,32.0,m,E02,J088,2.0,45000.0
U3519,24.0,f,E01,J102,1.0,32000.0
U3520,45.0,m,E04,J134,12.0,120000.0
U3521,29.0,f,E03,J064,4.0,65000.0
U3522,38.0,m,E02,J105,8.0,95000.0
U3523,27.0,f,E03,J171,5.0,80000.0
U3524,31.0,f,E01,J138,3.0,38000.0
U3525,42.0,m,E03,J064,10.0,110000.0
U3526,26.0,f,E02,J088,2.0,45000.0
U3527,36.0,m,E03,J105,7.0,89000.0
U3528,28.0,m,E01,J102,1.0,32000.0
U3529,33.0,f,E02,J064,5.0,70000.0
U3530,46.0,m,E04,J171,15.0,150000.0
U3531,25.0,f,E02,J088,1.0,40000.0
U3532,37.0,f,E03,J134,9.0,105000.0
U3533,30.0,m,E03,J064,4.0,65000.0
U3534,43.0,f,E04,J171,14.0,140000.0
U3535,34.0,m,E02,J088,3.0,50000.0
U3536,26.0,f,E01,J102,2.0,35000.0
U3537,41.0,m,E03,J105,11.0,115000.0
U3538,29.0,f,E03,J064,5.0,70000.0
U3539,35.0,m,E02,J064,6.0,80000.0
U3540,27.0,f,E01,J138,1.0,30000.0
U3541,40.0,m,E04,J171,13.0,135000.0
U3542,23.0,f,E02,J088,1.0,40000.0
U3543,39.0,m,E03,J105,10.0,105000.0
U3544,31.0,m,E01,J102,2.0,35000.0
U3545,44.0,f,E04,J134,12.0,120000.0
U3546,28.0,m,E03,J064,3.0,55000.0
U3547,32.0,f,E02,J088,2.0,45000.0
U3548,45.0,m,E03,J171,14.0,140000.0
U3549,26.0,f,E02,J064,3.0,55000.0
U3550,38.0,m,E04,J134,11.0,115000.0
U3551,27.0,f,E03,J105,4.0,70000.0
U3552,33.0,m,E01,J138,3.0,38000.0
U3553,42.0,f,E03,J171,13.0,135000.0
U3554,29.0,m,E02,J088,2.0,45000.0
U3555,36.0,f,E03,J064,7.0,85000.0
U3556,30.0,m,E01,J102,1.0,32000.0
U3557,43.0,f,E04,J134,15.0,150000.0
U3558,34.0,m,E02,J064,4.0,65000.0
U3559,25.0,f,E03,J102,1.0,32000.0
U3560,37.0,m,E04,J171,12.0,120000.0
U3561,24.0,f,E02,J088,1.0,40000.0
U3562,39.0,m,E03,J105,9.0,95000.0
U3563,31.0,m,E01,J102,2.0,35000.0
U3564,44.0,f,E04,J171,14.0,140000.0
U3565,28.0,m,E02,J064,3.0,55000.0
U3566,32.0,f,E03,J134,6.0,80000.0
U3567,45.0,m,E04,J171,13.0,135000.0
U3568,26.0,f,E02,J088,2.0,45000.0
U3569,38.0,m,E03,J105,8.0,95000.0
U3570,27.0,f,E01,J102,1.0,32000.0
U3571,33.0,m,E02,J064,5.0,70000.0
U3572,42.0,f,E03,J171,12.0,120000.0
U3573,29.0,m,E03,J134,4.0,70000.0
U3574,36.0,f,E03,J064,7.0,85000.0
U3575,30.0,m,E01,J138,2.0,33000.0
U3576,43.0,f,E04,J134,15.0,150000.0
U3577,34.0,m,E02,J088,3.0,50000.0
U3578,25.0,f,E03,J102,1.0,32000.0
U3579,37.0,m,E04,J171,11.0,115000.0
U3580,24.0,f,E02,J064,1.0,40000.0
U3581,39.0,m,E03,J105,10.0,105000.0
U3582,31.0,m,E01,J102,2.0,35000.0
U3583,44.0,f,E04,J171,13.0,135000.0
U3584,28.0,m,E02,J064,4.0,65000.0
U3585,32.0,f,E03,J134,6.0,80000.0
U3586,45.0,m,E04,J171,14.0,140000.0
U3587,26.0,f,E02,J088,2.0,45000.0
U3588,38.0,m,E03,J105,8.0,95000.0
U3589,27.0,f,E01,J102,1.0,32000.0
U3590,33.0,m,E02,J064,5.0,70000.0
U3591,42.0,f,E03,J171,12.0,120000.0
U3592,29.0,m,E03,J134,4.0,70000.0
U3593,36.0,f,E03,J064,7.0,85000.0
U3594,30.0,m,E01,J138,2.0,33000.0
U3595,43.0,f,E04,J134,15.0,150000.0
U3596,34.0,m,E02,J088,3.0,50000.0
U3597,25.0,f,E03,J102,1.0,32000.0
U3598,37.0,m,E04,J171,11.0,115000.0
U3599,24.0,f,E02,J064,1.0,40000.0
U3600,39.0,m,E03,J105,10.0,105000.0
U3601,31.0,m,E01,J102,2.0,35000.0
U3602,44.0,f,E04,J171,13.0,135000.0
U3603,28.0,m,E02,J064,4.0,65000.0
U3604,32.0,f,E03,J134,6.0,80000.0
U3605,45.0,m,E04,J171,14.0,140000.0
U3606,26.0,f,E02,J088,2.0,45000.0
U3607,38.0,m,E03,J105,8.0,95000.0
U3608,27.0,f,E01,J102,1.0,32000.0
U3609,33.0,m,E02,J064,5.0,70000.0
U3610,42.0,f,E03,J171,12.0,120000.0
U3611,29.0,m,E03,J134,4.0,70000.0
U3612,36.0,f,E03,J064,7.0,85000.0
U3613,30.0,m,E01,J138,2.0,33000.0
U3614,43.0,f,E04,J134,15.0,150000.0
U3615,34.0,m,E02,J088,3.0,50000.0
U3616,25.0,f,E03,J102,1.0,32000.0
U3617,37.0,m,E04,J171,11.0,115000.0
U3618,24.0,f,E02,J064,1.0,40000.0
U3619,39.0,m,E03,J105,10.0,105000.0
U3620,31.0,m,E01,J102,2.0,35000.0
U3621,44.0,f,E04,J171,13.0,135000.0
U3622,28.0,m,E02,J064,4.0,65000.0
U3623,32.0,f,E03,J134,6.0,80000.0
U3624,45.0,m,E04,J171,14.0,140000.0
U3625,26.0,f,E02,J088,2.0,45000.0
U3626,38.0,m,E03,J105,8.0,95000.0
U3627,27.0,f,E01,J102,1.0,32000.0
U3628,33.0,m,E02,J064,5.0,70000.0
U3629,42.0,f,E03,J171,12.0,120000.0
U3630,29.0,m,E03,J134,4.0,70000.0
U3631,36.0,f,E03,J064,7.0,85000.0
U3632,30.0,m,E01,J138,2.0,33000.0
U3633,43.0,f,E04,J134,15.0,150000.0
U3634,34.0,m,E02,J088,3.0,50000.0
U3635,25.0,f,E03,J102,1.0,32000.0
U3636,37.0,m,E04,J171,11.0,115000.0
U3637,28.0,m,E02,J001,3.0,60000.0
U3638,37.0,f,E03,J017,9.0,100000.0
U3639,43.0,m,E04,J033,15.0,150000.0
U3640,31.0,f,E02,J183,4.0,55000.0
U3641,24.0,m,E01,J184,1.0,30000.0
U3642,29.0,f,E03,J011,5.0,70000.0
U3643,35.0,m,E02,J016,8.0,90000.0
U3644,26.0,f,E03,J009,2.0,40000.0
U3645,42.0,m,E04,J033,12.0,130000.0
U3646,34.0,f,E02,J185,6.0,75000.0
U3647,27.0,m,E01,J184,2.0,35000.0
U3648,38.0,f,E03,J017,10.0,110000.0
U3649,30.0,m,E02,J001,4.0,65000.0
U3650,45.0,m,E04,J033,18.0,180000.0
U3651,25.0,f,E02,J083,1.0,35000.0
U3652,40.0,f,E03,J185,11.0,120000.0
U3653,33.0,m,E02,J016,6.0,75000.0
U3654,29.0,f,E01,J184,1.0,30000.0
U3655,44.0,m,E04,J033,16.0,160000.0
U3656,26.0,m,E02,J011,3.0,60000.0
U3657,36.0,f,E03,J009,8.0,85000.0
U3658,31.0,m,E02,J016,5.0,70000.0
U3659,27.0,f,E03,J183,3.0,50000.0
U3660,42.0,m,E04,J033,13.0,140000.0
U3661,34.0,f,E02,J185,6.0,75000.0
U3662,28.0,m,E01,J184,2.0,35000.0
U3663,39.0,f,E03,J017,10.0,110000.0
U3664,31.0,m,E02,J001,4.0,65000.0
U3665,45.0,m,E04,J033,18.0,180000.0
U3666,25.0,f,E02,J083,1.0,35000.0
U3667,40.0,f,E03,J185,11.0,120000.0
U3668,33.0,m,E02,J016,6.0,75000.0
U3669,29.0,f,E01,J184,1.0,30000.0
U3670,44.0,m,E04,J033,16.0,160000.0
U3671,26.0,m,E02,J011,3.0,60000.0
U3672,36.0,f,E03,J009,8.0,85000.0
U3673,31.0,m,E02,J016,5.0,70000.0
U3674,27.0,f,E03,J183,3.0,50000.0
U3675,42.0,m,E04,J033,13.0,140000.0
U3676,34.0,f,E02,J185,6.0,75000.0
U3677,28.0,m,E01,J184,2.0,35000.0
U3678,39.0,f,E03,J017,10.0,110000.0
U3679,31.0,m,E02,J001,4.0,65000.0
U3680,45.0,m,E04,J033,18.0,180000.0
U3681,25.0,f,E02,J083,1.0,35000.0
U3682,40.0,f,E03,J185,11.0,120000.0
U3683,33.0,m,E02,J016,6.0,75000.0
U3684,29.0,f,E01,J184,1.0,30000.0
U3685,44.0,m,E04,J033,16.0,160000.0
U3686,26.0,m,E02,J011,3.0,60000.0
U3687,36.0,f,E03,J009,8.0,85000.0
U3688,31.0,m,E02,J016,5.0,70000.0
U3689,27.0,f,E03,J183,3.0,50000.0
U3690,42.0,m,E04,J033,13.0,140000.0
U3691,34.0,f,E02,J185,6.0,75000.0
U3692,28.0,m,E01,J184,2.0,35000.0
U3693,39.0,f,E03,J017,10.0,110000.0
U3694,31.0,m,E02,J001,4.0,65000.0
U3695,45.0,m,E04,J033,18.0,180000.0
U3696,25.0,f,E02,J083,1.0,35000.0
U3697,40.0,f,E03,J185,11.0,120000.0
U3698,33.0,m,E02,J016,6.0,75000.0
U3699,29.0,f,E01,J184,1.0,30000.0
U3700,44.0,m,E04,J033,16.0,160000.0
U3701,26.0,m,E02,J011,3.0,60000.0
U3702,36.0,f,E03,J009,8.0,85000.0
U3703,31.0,m,E02,J016,5.0,70000.0
U3704,27.0,f,E03,J183,3.0,50000.0
U3705,42.0,m,E04,J033,13.0,140000.0
U3706,34.0,f,E02,J185,6.0,75000.0
U3707,28.0,m,E01,J184,2.0,35000.0
U3708,39.0,f,E03,J017,10.0,110000.0
U3709,31.0,m,E02,J001,4.0,65000.0
U3710,45.0,m,E04,J033,18.0,180000.0
U3711,25.0,f,E02,J083,1.0,35000.0
U3712,40.0,f,E03,J185,11.0,120000.0
U3713,33.0,m,E02,J016,6.0,75000.0
U3714,29.0,f,E01,J184,1.0,30000.0
U3715,44.0,m,E04,J033,16.0,160000.0
U3716,26.0,m,E02,J011,3.0,60000.0
U3717,36.0,f,E03,J009,8.0,85000.0
U3718,31.0,m,E02,J016,5.0,70000.0
U3719,27.0,f,E03,J183,3.0,50000.0
U3720,42.0,m,E04,J033,13.0,140000.0
U3721,34.0,f,E02,J185,6.0,75000.0
U3722,28.0,m,E01,J184,2.0,35000.0
U3723,39.0,f,E03,J017,10.0,110000.0
U3724,31.0,m,E02,J001,4.0,65000.0
U3725,45.0,m,E04,J033,18.0,180000.0
U3726,25.0,f,E02,J083,1.0,35000.0
U3727,40.0,f,E03,J185,11.0,120000.0
U3728,33.0,m,E02,J016,6.0,75000.0
U3729,29.0,f,E01,J184,1.0,30000.0
U3730,44.0,m,E04,J033,16.0,160000.0
U3731,26.0,m,E02,J011,3.0,60000.0
U3732,36.0,f,E03,J009,8.0,85000.0
U3733,31.0,m,E02,J016,5.0,70000.0
U3734,27.0,f,E03,J183,3.0,50000.0
U3735,42.0,m,E04,J033,13.0,140000.0
U3736,34.0,f,E02,J185,6.0,75000.0
U3737,28.0,m,E01,J184,2.0,35000.0
U3738,39.0,f,E03,J017,10.0,110000.0
U3739,31.0,m,E02,J001,4.0,65000.0
U3740,45.0,m,E04,J033,18.0,180000.0
U3741,25.0,f,E02,J083,1.0,35000.0
U3742,40.0,f,E03,J185,11.0,120000.0
U3743,33.0,m,E02,J016,6.0,75000.0
U3744,29.0,f,E01,J184,1.0,30000.0
U3745,44.0,m,E04,J033,16.0,160000.0
U3746,26.0,m,E02,J011,3.0,60000.0
U3747,36.0,f,E03,J009,8.0,85000.0
U3748,31.0,m,E02,J016,5.0,70000.0
U3749,27.0,f,E03,J183,3.0,50000.0
U3750,42.0,m,E04,J033,13.0,140000.0
U3751,34.0,f,E02,J185,6.0,75000.0
U3752,28.0,m,E01,J184,2.0,35000.0
U3753,39.0,f,E03,J017,10.0,110000.0
U3754,31.0,m,E02,J001,4.0,65000.0
U3755,45.0,m,E04,J033,18.0,180000.0
U3756,25.0,f,E02,J083,1.0,35000.0
U3757,40.0,f,E03,J185,11.0,120000.0
U3758,33.0,m,E02,J016,6.0,75000.0
U3759,29.0,f,E01,J184,1.0,30000.0
U3760,44.0,m,E04,J033,16.0,160000.0
U3761,26.0,m,E02,J011,3.0,60000.0
U3762,27.0,m,E02,J001,3.0,60000.0
U3763,38.0,f,E03,J017,9.0,100000.0
U3764,44.0,m,E04,J033,15.0,150000.0
U3765,30.0,f,E02,J183,4.0,55000.0
U3766,23.0,m,E01,J184,1.0,30000.0
U3767,28.0,f,E03,J011,5.0,70000.0
U3768,34.0,m,E02,J016,8.0,90000.0
U3769,25.0,f,E03,J009,2.0,40000.0
U3770,41.0,m,E04,J033,12.0,130000.0
U3771,33.0,f,E02,J185,6.0,75000.0
U3772,26.0,m,E01,J184,2.0,35000.0
U3773,37.0,f,E03,J017,10.0,110000.0
U3774,29.0,m,E02,J001,4.0,65000.0
U3775,46.0,m,E04,J033,18.0,180000.0
U3776,26.0,f,E02,J083,1.0,35000.0
U3777,39.0,f,E03,J185,11.0,120000.0
U3778,32.0,m,E02,J016,6.0,75000.0
U3779,28.0,f,E01,J184,1.0,30000.0
U3780,43.0,m,E04,J033,16.0,160000.0
U3781,27.0,m,E02,J011,3.0,60000.0
U3782,35.0,f,E03,J009,8.0,85000.0
U3783,30.0,m,E02,J016,5.0,70000.0
U3784,26.0,f,E03,J183,3.0,50000.0
U3785,41.0,m,E04,J033,13.0,140000.0
U3786,33.0,f,E02,J185,6.0,75000.0
U3787,27.0,m,E01,J184,2.0,35000.0
U3788,38.0,f,E03,J017,10.0,110000.0
U3789,29.0,m,E02,J001,4.0,65000.0
U3790,46.0,m,E04,J033,18.0,180000.0
U3791,26.0,f,E02,J083,1.0,35000.0
U3792,39.0,f,E03,J185,11.0,120000.0
U3793,32.0,m,E02,J016,6.0,75000.0
U3794,28.0,f,E01,J184,1.0,30000.0
U3795,43.0,m,E04,J033,16.0,160000.0
U3796,27.0,m,E02,J011,3.0,60000.0
U3797,35.0,f,E03,J009,8.0,85000.0
U3798,30.0,m,E02,J016,5.0,70000.0
U3799,26.0,f,E03,J183,3.0,50000.0
U3800,41.0,m,E04,J033,13.0,140000.0
U3801,33.0,f,E02,J185,6.0,75000.0
U3802,27.0,m,E01,J184,2.0,35000.0
U3803,38.0,f,E03,J017,10.0,110000.0
U3804,29.0,m,E02,J001,4.0,65000.0
U3805,46.0,m,E04,J033,18.0,180000.0
U3806,26.0,f,E02,J083,1.0,35000.0
U3807,39.0,f,E03,J185,11.0,120000.0
U3808,32.0,m,E02,J016,6.0,75000.0
U3809,28.0,f,E01,J184,1.0,30000.0
U3810,43.0,m,E04,J033,16.0,160000.0
U3811,27.0,m,E02,J011,3.0,60000.0
U3812,35.0,f,E03,J009,8.0,85000.0
U3813,30.0,m,E02,J016,5.0,70000.0
U3814,26.0,f,E03,J183,3.0,50000.0
U3815,41.0,m,E04,J033,13.0,140000.0
U3816,33.0,f,E02,J185,6.0,75000.0
U3817,27.0,m,E01,J184,2.0,35000.0
U3818,38.0,f,E03,J017,10.0,110000.0
U3819,29.0,m,E02,J001,4.0,65000.0
U3820,46.0,m,E04,J033,18.0,180000.0
U3821,26.0,f,E02,J083,1.0,35000.0
U3822,39.0,f,E03,J185,11.0,120000.0
U3823,32.0,m,E02,J016,6.0,75000.0
U3824,28.0,f,E01,J184,1.0,30000.0
U3825,43.0,m,E04,J033,16.0,160000.0
U3826,27.0,m,E02,J011,3.0,60000.0
U3827,35.0,f,E03,J009,8.0,85000.0
U3828,30.0,m,E02,J016,5.0,70000.0
U3829,26.0,f,E03,J183,3.0,50000.0
U3830,41.0,m,E04,J033,13.0,140000.0
U3831,33.0,f,E02,J185,6.0,75000.0
U3832,27.0,m,E01,J184,2.0,35000.0
U3833,38.0,f,E03,J017,10.0,110000.0
U3834,29.0,m,E02,J001,4.0,65000.0
U3835,46.0,m,E04,J033,18.0,180000.0
U3836,26.0,f,E02,J083,1.0,35000.0
U3837,39.0,f,E03,J185,11.0,120000.0
U3838,32.0,m,E02,J016,6.0,75000.0
U3839,28.0,f,E01,J184,1.0,30000.0
U3840,43.0,m,E04,J033,16.0,160000.0
U3841,27.0,m,E02,J011,3.0,60000.0
U3842,35.0,f,E03,J009,8.0,85000.0
U3843,30.0,m,E02,J016,5.0,70000.0
U3844,26.0,f,E03,J183,3.0,50000.0
U3845,41.0,m,E04,J033,13.0,140000.0
U3846,33.0,f,E02,J185,6.0,75000.0
U3847,27.0,m,E01,J184,2.0,35000.0
U3848,38.0,f,E03,J017,10.0,110000.0
U3849,29.0,m,E02,J001,4.0,65000.0
U3850,46.0,m,E04,J033,18.0,180000.0
U3851,26.0,f,E02,J083,1.0,35000.0
U3852,39.0,f,E03,J185,11.0,120000.0
U3853,32.0,m,E02,J016,6.0,75000.0
U3854,28.0,f,E01,J184,1.0,30000.0
U3855,43.0,m,E04,J033,16.0,160000.0
U3856,27.0,m,E02,J011,3.0,60000.0
U3857,35.0,f,E03,J009,8.0,85000.0
U3858,30.0,m,E02,J016,5.0,70000.0
U3859,26.0,f,E03,J183,3.0,50000.0
U3860,41.0,m,E04,J033,13.0,140000.0
U3861,33.0,f,E02,J185,6.0,75000.0
U3862,27.0,m,E01,J184,2.0,35000.0
U3863,38.0,f,E03,J017,10.0,110000.0
U3864,29.0,m,E02,J001,4.0,65000.0
U3865,46.0,m,E04,J033,18.0,180000.0
U3866,26.0,f,E02,J083,1.0,35000.0
U3867,39.0,f,E03,J185,11.0,120000.0
U3868,32.0,m,E02,J016,6.0,75000.0
U3869,28.0,f,E01,J184,1.0,30000.0
U3870,43.0,m,E04,J033,16.0,160000.0
U3871,27.0,m,E02,J011,3.0,60000.0
U3872,35.0,f,E03,J009,8.0,85000.0
U3873,30.0,m,E02,J016,5.0,70000.0
U3874,26.0,f,E03,J183,3.0,50000.0
U3875,41.0,m,E04,J033,13.0,140000.0
U3876,33.0,f,E02,J185,6.0,75000.0
U3877,27.0,m,E01,J184,2.0,35000.0
U3878,38.0,f,E03,J017,10.0,110000.0
U3879,29.0,m,E02,J001,4.0,65000.0
U3880,46.0,m,E04,J033,18.0,180000.0
U3881,26.0,f,E02,J083,1.0,35000.0
U3882,39.0,f,E03,J185,11.0,120000.0
U3883,32.0,m,E02,J016,6.0,75000.0
U3884,28.0,f,E01,J184,1.0,30000.0
U3885,43.0,m,E04,J033,16.0,160000.0
U3886,27.0,m,E02,J011,3.0,60000.0
U3887,24.0,m,E02,J001,2.0,55000.0
U3888,32.0,f,E03,J017,7.0,90000.0
U3889,45.0,m,E04,J033,16.0,160000.0
U3890,28.0,f,E02,J183,4.0,60000.0
U3891,22.0,m,E01,J184,1.0,25000.0
U3892,29.0,f,E03,J011,5.0,70000.0
U3893,36.0,m,E02,J016,8.0,100000.0
U3894,27.0,f,E02,J009,3.0,45000.0
U3895,42.0,m,E04,J033,14.0,140000.0
U3896,34.0,f,E02,J185,6.0,75000.0
U3897,25.0,m,E01,J184,2.0,30000.0
U3898,39.0,f,E03,J017,11.0,120000.0
U3899,30.0,m,E02,J001,4.0,65000.0
U3900,47.0,m,E04,J033,19.0,190000.0
U3901,25.0,f,E02,J083,1.0,35000.0
U3902,40.0,f,E03,J185,12.0,130000.0
U3903,33.0,m,E02,J016,7.0,85000.0
U3904,29.0,f,E01,J184,1.0,25000.0
U3905,44.0,m,E04,J033,15.0,150000.0
U3906,28.0,m,E02,J011,3.0,60000.0
U3907,36.0,f,E03,J009,9.0,100000.0
U3908,31.0,m,E02,J016,6.0,75000.0
U3909,27.0,f,E03,J183,3.0,50000.0
U3910,42.0,m,E04,J033,14.0,140000.0
U3911,34.0,f,E02,J185,6.0,75000.0
U3912,26.0,m,E01,J184,2.0,30000.0
U3913,39.0,f,E03,J017,11.0,120000.0
U3914,30.0,m,E02,J001,4.0,65000.0
U3915,47.0,m,E04,J033,19.0,190000.0
U3916,25.0,f,E02,J083,1.0,35000.0
U3917,40.0,f,E03,J185,12.0,130000.0
U3918,33.0,m,E02,J016,7.0,85000.0
U3919,29.0,f,E01,J184,1.0,25000.0
U3920,44.0,m,E04,J033,15.0,150000.0
U3921,28.0,m,E02,J011,3.0,60000.0
U3922,36.0,f,E03,J009,9.0,100000.0
U3923,31.0,m,E02,J016,6.0,75000.0
U3924,27.0,f,E03,J183,3.0,50000.0
U3925,42.0,m,E04,J033,14.0,140000.0
U3926,34.0,f,E02,J185,6.0,75000.0
U3927,26.0,m,E01,J184,2.0,30000.0
U3928,39.0,f,E03,J017,11.0,120000.0
U3929,30.0,m,E02,J001,4.0,65000.0
U3930,47.0,m,E04,J033,19.0,190000.0
U3931,25.0,f,E02,J083,1.0,35000.0
U3932,40.0,f,E03,J185,12.0,130000.0
U3933,33.0,m,E02,J016,7.0,85000.0
U3934,29.0,f,E01,J184,1.0,25000.0
U3935,44.0,m,E04,J033,15.0,150000.0
U3936,28.0,m,E02,J011,3.0,60000.0
U3937,36.0,f,E03,J009,9.0,100000.0
U3938,31.0,m,E02,J016,6.0,75000.0
U3939,27.0,f,E03,J183,3.0,50000.0
U3940,42.0,m,E04,J033,14.0,140000.0
U3941,34.0,f,E02,J185,6.0,75000.0
U3942,26.0,m,E01,J184,2.0,30000.0
U3943,39.0,f,E03,J017,11.0,120000.0
U3944,30.0,m,E02,J001,4.0,65000.0
U3945,47.0,m,E04,J033,19.0,190000.0
U3946,25.0,f,E02,J083,1.0,35000.0
U3947,40.0,f,E03,J185,12.0,130000.0
U3948,33.0,m,E02,J016,7.0,85000.0
U3949,29.0,f,E01,J184,1.0,25000.0
U3950,44.0,m,E04,J033,15.0,150000.0
U3951,28.0,m,E02,J011,3.0,60000.0
U3952,36.0,f,E03,J009,9.0,100000.0
U3953,31.0,m,E02,J016,6.0,75000.0
U3954,27.0,f,E03,J183,3.0,50000.0
U3955,42.0,m,E04,J033,14.0,140000.0
U3956,34.0,f,E02,J185,6.0,75000.0
U3957,26.0,m,E01,J184,2.0,30000.0
U3958,39.0,f,E03,J017,11.0,120000.0
U3959,30.0,m,E02,J001,4.0,65000.0
U3960,47.0,m,E04,J033,19.0,190000.0
U3961,25.0,f,E02,J083,1.0,35000.0
U3962,40.0,f,E03,J185,12.0,130000.0
U3963,33.0,m,E02,J016,7.0,85000.0
U3964,29.0,f,E01,J184,1.0,25000.0
U3965,44.0,m,E04,J033,15.0,150000.0
U3966,28.0,m,E02,J011,3.0,60000.0
U3967,36.0,f,E03,J009,9.0,100000.0
U3968,31.0,m,E02,J016,6.0,75000.0
U3969,27.0,f,E03,J183,3.0,50000.0
U3970,42.0,m,E04,J033,14.0,140000.0
U3971,34.0,f,E02,J185,6.0,75000.0
U3972,26.0,m,E01,J184,2.0,30000.0
U3973,39.0,f,E03,J017,11.0,120000.0
U3974,30.0,m,E02,J001,4.0,65000.0
U3975,47.0,m,E04,J033,19.0,190000.0
U3976,25.0,f,E02,J083,1.0,35000.0
U3977,40.0,f,E03,J185,12.0,130000.0
U3978,33.0,m,E02,J016,7.0,85000.0
U3979,29.0,f,E01,J184,1.0,25000.0
U3980,44.0,m,E04,J033,15.0,150000.0
U3981,28.0,m,E02,J011,3.0,60000.0
U3982,36.0,f,E03,J009,9.0,100000.0
U3983,31.0,m,E02,J016,6.0,75000.0
U3984,27.0,f,E03,J183,3.0,50000.0
U3985,42.0,m,E04,J033,14.0,140000.0
U3986,34.0,f,E02,J185,6.0,75000.0
U3987,26.0,m,E01,J184,2.0,30000.0
U3988,39.0,f,E03,J017,11.0,120000.0
U3989,30.0,m,E02,J001,4.0,65000.0
U3990,47.0,m,E04,J033,19.0,190000.0
U3991,25.0,f,E02,J083,1.0,35000.0
U3992,40.0,f,E03,J185,12.0,130000.0
U3993,33.0,m,E02,J016,7.0,85000.0
U3994,29.0,f,E01,J184,1.0,25000.0
U3995,44.0,m,E04,J033,15.0,150000.0
U3996,28.0,m,E02,J011,3.0,60000.0
U3997,36.0,f,E03,J009,9.0,100000.0
U3998,31.0,m,E02,J016,6.0,75000.0
U3999,27.0,f,E03,J183,3.0,50000.0
U4000,42.0,m,E04,J033,14.0,140000.0
U4001,34.0,f,E02,J185,6.0,75000.0
U4002,26.0,m,E01,J184,2.0,30000.0
U4003,39.0,f,E03,J017,11.0,120000.0
U4004,30.0,m,E02,J001,4.0,65000.0
U4005,47.0,m,E04,J033,19.0,190000.0
U4006,25.0,f,E02,J083,1.0,35000.0
U4007,40.0,f,E03,J185,12.0,130000.0
U4008,33.0,m,E02,J016,7.0,85000.0
U4009,29.0,f,E01,J184,1.0,25000.0
U4010,44.0,m,E04,J033,15.0,150000.0
U4011,28.0,m,E02,J011,3.0,60000.0
U4012,31.0,m,E02,J001,5.0,80000.0
U4013,27.0,f,E03,J017,3.0,60000.0
U4014,38.0,m,E04,J033,12.0,130000.0
U4015,29.0,f,E02,J183,2.0,45000.0
U4016,23.0,m,E01,J184,1.0,25000.0
U4017,32.0,f,E03,J011,7.0,90000.0
U4018,44.0,m,E02,J016,18.0,170000.0
U4019,26.0,f,E02,J009,2.0,40000.0
